148035889,124
162044361,125
164004283,126
166067383,127
169597344.217,128
169599217,129
169709571,130
169831470.07,131
174212650.609,132
179524915.435,133
187031976.57,134
193370131,135
205373166.894,136
212399319,137
212399319,138
214892271,139
216056825,140
216336252,141
217564511.217,142
217565533,143
217961170,144
219968974,145
220205772,146
224171181.894,147
224683396.217,148
225759518,149
225851260,150
226411110.043,151
227362269.575,152
228105633,153
228148707,154
228258210,155
232073887,156
232212485,157
232280197,158
232280197,159
232289226.217,160
232517741,161
233078458,162
237044900,163
237512858,164
238459842,165
238585348,166
239285386,167
240189276,168
240189700,169
241211633.306,170
257893020,171
258264148,172
259382405,173
259435285,174
262741604,175
266506798.435,176
269486883,177
290085614,178
298435994,179
302508121,180
302508121,181
303189473,182
304760547.106,183
305306531,184
305341746.435,185
305404719.57,186
305467347,187
305538233,188
305538506.87,189
305627347.068,190
305818328,191
305883670,192
306175678,193
306554971,194
306710200.894,195
306710206.043,196
306710217.062,197
307356384.741,198
307790130.106,199
308684196,200
328253493,201
329442813.106,202
331103517.435,203
331383453.57,204
331672420,205
331712023,206
332455587.217,207
333360584,208
334470830,209
334470830,210
334470830,211
360435208,212
363554666.435,213
364038171.106,214
364133976,215
365233261,216
365260746,217
365852168,218
365852398,219
366609167,220
366782150,221
393562046.333,222
393925725,223
395508759,224
395589540,225
396068185.57,226
396167502,227
396623914,228
396814538,229
396936208,230
397502823,231
397759669.57,232
425738443.435,233
426168748,234
427170802.106,235
427926487,236
428131131,237
428247696.57,238
428471771,239
429642055.068,240
429789983,241
429905732.106,242
430213904.068,243
430967307,244
430977059,245
431333168,246
453426331,247
495999922,248
496021854.106,249
496028202.106,250
496048590,251
496086863.609,252
496102223.892,253
497038590.217,254
497170196.87,255
498421155,256
498470656,257
498494959.893,258
498536349,259
498544606.612,260
498569306.07,261
498571189.57,262
498604466.57,263
498626407,264
499821166.126,265
499901749.435,266
499946095.674,267
499955048,268
499982786,269
499982796,270
500007442,271
501339949.435,272
501369453.904,273
501451589,274
598579899,275
598579899,276
598579899,277
599158326,278
599180556.066,279
599369489,280
599386325,281
599760098,282
600837727,283
600947703,284
601462283.57,285
601601583.106,286
601963084,287
602061192.106,288
602222294,289
602461172,290
602547262,291
602592479,292
603356296,293
603465799,294
603636137,295
603639291.106,296
603748794.106,297
625106808.609,298
626355504,299
627455039.609,300
627713309,301
627783685.885,302
628294435.23,303
628563861.242,304
629143403,305
629143403,306
629150977.217,307
629173027,308
629222117.242,309
630550014,310
689440111,311
691661318,312
691991570,313
692356258,314
693033150.435,315
693464464,316
693536457,317
693633793,318
693635909,319
693847509,320
694197408,321
721498781.531,322
723176922.575,323
723839164,324
724289343,325
724357102,326
725627713,327
725756375,328
725878459,329
726765822,330
740179445,331
754661121.435,332
756073896.894,333
758684054,334
767375565,335
771691975,336
784543273.435,337
793069394,338
793243601,339
806570003,340
809928095,341
812537882,342
816116641,343
818358032,344
818603334.217,345
818936436,346
819507885,347
819720414,348
823224510,349
825880849,350
826990990,351
829448724,352
829448724,353
829448724,354
831235686,355
831660174,356
832334948,357
835670421.217,358
850777475,359
850996481,360
851169408.106,361
851624404,362
852395686,363
852569893,364
855364434,365
858991488,366
868175120.242,367
883385035,368
890522303,369
894651677,370
895599320.896,371
896581469,372
896909505,373
897499606,374
897682090.435,375
897770702.408,376
897954478.609,377
898029342,378
898138431,379
898660464.894,380
899428708,381
899632254.062,382
899796731,383
900821877.106,384
920397049,385
923195459,386
923725583.57,387
924103223,388
924448260,389
925250583.147,390
925250583.57,391
925781855,392
926933771.435,393
953765896,394
955657015,395
956284465,396
957580932.106,397
957744978,398
958753252,399
958755007.043,400
958759804.57,401
958803949.357,402
984760479,403
988260634.575,404
988735147.57,405
989611302.658,406
989646379,407
989987055,408
1016942194,409
1017884537.96,410
1018129385,411
1019249163,412
1020304762,413
1020321676,414
1020365831.43,415
1020391252.61,416
1020421956,417
1020543626,418
1020609751,419
1020911281,420
1020952660.89,421
1020993399.22,422
1021699491,423
1021790384,424
1022049390,425
1022105714.61,426
1022271340,427
1023486854,428
1043259415,429
1043479372.07,430
1045180214,431
1045584242,432
1045645435,433
1045815014,434
1046057825,435
1046167328,436
1046620911,437
1047469930.9,438
1047591697.43,439
1047738662.61,440
1047838919.57,441
1049226836.43,442
1069235960,443
1069380566.76,444
1070922412,445
1071861395.22,446
1072320687.11,447
1072439703.24,448
1072439836.24,449
1073231210.24,450
1073293183,451
1073539904,452
1073999203.24,453
1074977519,454
1101190228,455
1101753117,456
1101755891.57,457
1104204848,458
1104573398.48,459
1104621771.24,460
1104625130.11,461
1105068626,462
1105501026,463
1105902537,464
1105904254.02,465
1106789695.89,466
1106790673,467
1106790762.91,468
1106792558.22,469
1106962998,470
1133738940.39,471
1135629993.43,472
1136195316.24,473
1136343898,474
1137736170,475
1137959765.68,476
1137962750.04,477
1165537765,478
1167189431.11,479
1168371089,480
1168945054,481
1168985201.9,482
1169858581.22,483
1169986287,484
1170721436,485
1170726263.57,486
1170750832.43,487
1170750853,488
1170750853,489
1170799276.43,490
1170831016.45,491
1170831361.05,492
1170874496.35,493
1170923082.57,494
1190723455,495
1191506412.07,496
1191665881.57,497
1191861357,498
1192422074,499
1192533195.91,500
1192645841,501
1192694509,502
1193089709,503
1193630255.32,504
1194021542.43,505
1194100706,506
1194116762.43,507
1194240569,508
1194641229,509
1194682206.32,510
1194925325,511
1195566872.07,512
1195608721,513
1195780166,514
1196012961.07,515
1196899057,516
1197268036,517
1217262749.24,518
1218215286,519
1219367619,520
1220000203.43,521
1220477837.36,522
1220815417.24,523
1221314260,524
1221566800,525
1221606273.57,526
1221885853.57,527
1222038267.22,528
1249598282.43,529
1252661009.37,530
1253706231.11,531
1254819211,532
1254823481.02,533
1254828434,534
1254997906.9,535
1281574444,536
1283777277.07,537
1284222684.57,538
1284372854,539
1284599266,540
1284879107,541
1285029872,542
1285778765.11,543
1285779465,544
1285974896,545
1286339147,546
1315503446,547
1316881813,548
1318014609,549
1318640838.07,550
1318670362,551
1318757626.43,552
1318761061,553
1318767777,554
1318817631,555
1318840700,556
1318840835.53,557
1318867099.35,558
1318867114.96,559
1318867250.07,560
1318957539.22,561
1319558627.52,562
1480358890,563
1494790240,564
1501925113.8,565
1501969013.11,566
1502028317,567
1502032801.07,568
1521810573.43,569
1556494752.57,570
1558045185,571
1558965116,572
1559235964,573
1559573502.11,574
1559955404,575
1560472009.43,576
1564542892,577
1571649422.11,578
1572041109,579
1576064512,580
1591797975,581
1596528141,582
1598829498,583
1598839875.22,584
1599170933,585
1599194173.57,586
1630764914.91,587
1635390804,588
1635969037.11,589
1636762501,590
1637930763,591
1638267838,592
1638529890,593
1638764803,594
1638844156.07,595
1639607578,596
1639747511.57,597
1639839165,598
1640398847,599
1661765814.11,600
1663876725.31,601
1664457767,602
1664561396,603
1665577131,604
1665744525,605
1693698014.43,606
1696437118.11,607
1696647345.57,608
1698322797.32,609
1698934456.48,610
1725499606,611
1727873122.07,612
1728148874.22,613
1728947047,614
1729825824,615
1757121639,616
1760095866,617
1761010318,618
1761128400,619
1762000606,620
1762690951,621
1762870054.43,622
1762974748,623
1762974910,624
1782867011,625
1784238744.11,626
1785959201.61,627
1786237270,628
1786755690,629
1787715089,630
1788030283.89,631
1788434334.48,632
1809223774.57,633
1811751469,634
1813369680,635
1842486842.11,636
1847018035.23,637
1875398577.22,638
1877173428,639
1908479119,640
1930902900,641
1932594113,642
1933395889.87,643
1934205843,644
1934213195.57,645
1934553000,646
1934839774,647
1934909569,648
1934909583.32,649
1935050490,650
1935783398.11,651
1937073100.11,652
1937442035,653
1959137332,654
1959680689,655
1960036289.43,656
1960356455.24,657
1960660863.87,658
1961544997.43,659
1962873183.22,660
1991083034.22,661
1992877005.22,662
1994117871,663
1995006223,664
1995369352.13,665
2023443343.65,666
2025018693,667
2025209317,668
2025898075,669
2025958210.11,670
2054141185.31,671
2054332354,672
2055450912.07,673
2056323185.61,674
2056332503,675
2056525910,676
2057128070.61,677
2058073915.11,678
2058082468,679
2058298796,680
2058760669,681
2059727898.87,682
2059732687.43,683
2078938789,684
2080072101.62,685
2082021502,686
2082598596.61,687
2082945683.35,688
2083804476,689
2083804480.35,690
2084090142.61,691
2105649838.24,692
2107517826.87,693
2107829847.24,694
2108392152,695
2108667117,696
2109509226,697
2136865876,698
2140006491.87,699
2140243068,700
2140523550.43,701
2140571577,702
2140872996,703
2141169084,704
2141239464,705
2141319856.33,706
2142000879,707
2142435418,708
2143041193,709
2143041459,710
2143042028.07,711
2143084989.15,712
2143090794.48,713
2143405034,714
2173054480.11,715
2203537977,716
2205235992.43,717
2206084545.43,718
2220538335,719
2242207762,720
2263568782,721
2287332233.05,722
2288451585,723
2292647920.46,724
2296847356.07,725
2300202617,726
2302077567,727
2304892146,728
2309353525,729
2312699194.57,730
2332377399,731
2334324119,732
2339016671,733
2366495202.07,734
2377030289,735
2404184396.24,736
2439116411.3,737
2497301084,738
2523838162,739
2671082345,740
2671772861,741
2672024798,742
2673339840.07,743
2673989152.04,744
2674051093,745
2674061974.43,746
2674209793,747
2674526201.61,748
2674683777,749
2674944875.43,750
2675089471.8,751
2675858742,752
2675930608.48,753
2676071421.9,754
2697387399,755
2697769866,756
2699905968,757
2700199507.11,758
2700276779.57,759
2700495274,760
2700786347.22,761
2700834844.22,762
2701174303,763
2701653148.24,764
2701724141,765
2702114579.11,766
2716446211,767
2716524980.07,768
2716560131.35,769
2716586925,770
2716590790.83,771
2716591050.06,772
2716598600,773
2716639850.89,774
2716700904,775
2717684901.43,776
2717718456,777
2717806528.61,778
2720422175,779
2720508670.77,780
2720557957.22,781
2721768889.36,782
2721824025,783
2721882519,784
2721897349,785
2721907769,786
2721942649.11,787
2721944131,788
2721955518.43,789
2721958051,790
2721990004.48,791
2729639070.11,792
2729792375,793
2730197037,794
2730987419,795
2732309334,796
2732470243.57,797
2732599548,798
2732715606,799
2732927206,800
2732986510,801
2733780427.11,802
2733786414.57,803
2733835098.11,804
2733991354,805
2734338578,806
2735548702.43,807
2764143496,808
2764678852.46,809
2765108921,810
2765200254,811
2765393345.43,812
2766132735.57,813
2793953866.61,814
2794320624.74,815
2795862336,816
2796317871.57,817
2796510683,818
2796705033,819
2796748977,820
2797040419,821
2797379543.43,822
2797574732,823
2798190994,824
2798429100,825
2799268290.06,826
2799273365,827
2799907371.43,828
2819118234,829
2819928189,830
2820060577.96,831
2820060725.61,832
2821949258,833
2822208652,834
2822438238,835
2822450814.35,836
2822635327.43,837
2823048175,838
2823125360,839
2823268014,840
2823961533,841
2824253559,842
2824448911.11,843
2824455323.46,844
2845490723.24,845
2845673561,846
2847798498,847
2847891883.61,848
2848531163,849
2848589810.53,850
2848781380,851
2849015456.62,852
2849683519,853
2850248923.75,854
2909227036,855
2909877684,856
2911657620.13,857
2912544461.57,858
2912675909,859
2912993023.22,860
2913144810,861
2913201413,862
2913234027,863
2913559083.57,864
2914089905.43,865
2915766327,866
2942100614,867
2942351226.24,868
2943669353.57,869
2943715257.57,870
2944620438.11,871
2944711375.89,872
2944827678,873
2944837430,874
2945114925,875
2945415649.24,876
2946178215,877
2946289249.11,878
2946445889,879
2946544076,880
2946967483,881
2947302869,882
2947303878.61,883
2947304571,884
2947307286.57,885
2947632367,886
2960717780,887
2974031123,888
2979187286,889
2982518100,890
2992234179.76,891
3013607729,892
3013820139.57,893
3027388347.22,894
3036566858,895
3037263323.43,896
3038394553,897
3038896326.36,898
3040204791,899
3040326061,900
3040922644,901
3044791750,902
3046648540,903
3051766275.61,904
3052399999,905
3052881218,906
3056391607,907
3070518355.13,908
3072157577.11,909
3072624063.11,910
3073342938,911
3075902769,912
3078115576,913
3079188826.57,914
3079540702,915
3088568616,916
3103751746.43,917
3108155899,918
3111060638,919
3111235737,920
3111242121.11,921
3115190012,922
3116328949,923
3118230448.87,924
3118290137.57,925
3118681443.04,926
3119196681,927
3120037768,928
3120353532.61,929
3121729281,930
3141875284,931
3143307548.11,932
3143841968.61,933
3143882443,934
3143882839,935
3144457448.13,936
3145137360,937
3146098898,938
3146101125,939
3147474353,940
3263225901,941
3264035856,942
3264168372,943
3264920852.07,944
3266024311,945
3266596160,946
3266893458,947
3267232570,948
3268067102,949
3268091578.06,950
3268234112.04,951
3268275206,952
3268790489,953
3289667759,954
3292889047,955
3293962689.43,956
3354272392.43,957
3356887671,958
3357532318,959
3358841120,960
3391459204,961
3414060200,962
3456596032,963
3456630362,964
3456637009,965
3456669864.43,966
3456669864.43,967
3456670001.57,968
3456717702,969
3456730398,970
3456730743.35,971
3456740923,972
3456742631.57,973
3456742887,974
3456745776.32,975
3456747655.31,976
3456755491,977
3456770235.54,978
3456817683,979
3456880130.89,980
3457745682.36,981
3457858987.89,982
3457864367,983
3457887978.11,984
3457926168,985
3457926168,986
3457927847,987
3459142771.36,988
3459212466,989
3459261456,990
3459265988.57,991
3459288905.63,992
3459297291.35,993
3459325183.04,994
3459399147.11,995
3460546366.61,996
3460570815,997
3460664390.38,998
3460684144,999
3460702902.11,1000
3460726236.43,1001
3460730733.32,1002
3461962208,1003
3462009234,1004
3462049815,1005
3462062058.43,1006
3462062833,1007
3462087052,1008
3462120680.89,1009
3462123590,1010
3462129832,1011
3462130759.31,1012
3462142105,1013
3462169448,1014
3462171464.43,1015
3462183631.43,1016